antecedent,consequent,support,confidence,lift
"('22379',)","('21212',)",0.012919652961146737,0.27826675693974273,3.2689150929716013
"('20719',)","('85099B',)",0.014931472400352069,0.3787878787878788,3.2549972987574285
"('22411',)","('22383',)",0.014994341757827235,0.2269267364414843,3.2372167442495505
"('22383',)","('22411',)",0.014994341757827235,0.21390134529147983,3.2372167442495505
"('20723',)","('47566',)",0.010310574625927323,0.25745682888540034,3.235960742987892
"('21977',)","('21232',)",0.012951087639884321,0.22939866369710468,3.2333319847285313
"('22356',)","('47566',)",0.011285049666792406,0.25551601423487547,3.2115667502330534
"('22355',)","('47566',)",0.012636740852508488,0.2554002541296061,3.2101117678273527
"('21231',)","('21212',)",0.012070916635231988,0.27292110874200426,3.206117544793442
"('22457',)","('22469',)",0.013202565069784986,0.2112676056338028,3.203453322413029
"('22469',)","('22457',)",0.013202565069784986,0.2001906577693041,3.203453322413029
"('22355',)","('22386',)",0.010499182698352823,0.2121982210927573,3.199265312513173
"('20723',)","('85099B',)",0.014868603042876901,0.37127158555729983,3.190408341369212
"('85099F',)","('22383',)",0.012322394065132655,0.22323462414578588,3.1845470239128884
"('20725', '20726')","('85099B',)",0.010499182698352823,0.3686534216335541,3.167909953810541
"('21232',)","('21212',)",0.019112284672450647,0.26938413823659724,3.164567284188564
"('21212',)","('21232',)",0.019112284672450647,0.22451994091580502,3.164567284188564
"('20914',)","('21212',)",0.015685904690054066,0.2692930383162439,3.163497095611651
"('20725', '20728')","('85099B',)",0.011002137558154155,0.36803364879074657,3.162584126237501
"('85099B',)","('20725',)",0.03168615616748397,0.27228525121555913,3.1475066902868343
"('20725',)","('85099B',)",0.03168615616748397,0.36627906976744184,3.1475066902868343
"('22386',)","('20725',)",0.01801207091663523,0.271563981042654,3.1391691006282376
"('20725',)","('22386',)",0.01801207091663523,0.2082122093023256,3.1391691006282376
"('20724',)","('22411',)",0.011379353703005156,0.2063854047890536,3.1234693135820044
"('20726',)","('22386',)",0.01084496416446624,0.2068345323741007,3.118398172457295
"('22196',)","('85099B',)",0.01065635609204074,0.3610223642172524,3.1023348056399875
"('22379',)","('20727',)",0.010153401232239406,0.21868652674339878,3.0946867387726873
"('85099C',)","('20725',)",0.015277253866465485,0.26717976910390323,3.088489394888579
"('22355',)","('85099B',)",0.017666289450521816,0.3570520965692503,3.068217530000268
"('85099C',)","('22383',)",0.012196655350182321,0.21330401319406267,3.0428821828383503
"('22077',)","('21212',)",0.012731044888721238,0.25862068965517243,3.038124586155962
"('20725', '20727')","('85099B',)",0.012699610209983654,0.35130434782608694,3.0188260164893244
"('21731',)","('85099B',)",0.01257387149503332,0.34812880765883375,2.9915379873697514
"('21929',)","('20727',)",0.010027662517289074,0.21056105610561057,2.9797012085550194
"('21929',)","('20725',)",0.012259524707657487,0.25742574257425743,2.9757368178678334
"('20724',)","('47566',)",0.013013956997359487,0.23603192702394526,2.966672328125542
"('84988',)","('85099B',)",0.010027662517289074,0.34486486486486484,2.9634902974287094
"('84692',)","('22423',)",0.010530617377090407,0.3172348484848485,2.9465328467153284
"('20725',)","('21212',)",0.02162705897145731,0.25,2.9368537666174297
"('21212',)","('20725',)",0.02162705897145731,0.25406203840472674,2.9368537666174297
"('85099C',)","('20727',)",0.01181943920533132,0.20670698185816383,2.9251612575052968
"('85099F',)","('20727',)",0.011379353703005156,0.2061503416856492,2.9172841057401566
"('20726',)","('21212',)",0.012982522318621903,0.2476019184652278,2.908682507465224
"('22386',)","('20727',)",0.013548346535898403,0.2042654028436019,2.890609873336594
"('21928',)","('20725',)",0.011442223060480322,0.2484641638225256,2.872144614651956
"('22464',)","('85123A',)",0.011065006915629323,0.46499339498018494,2.8689623508746402
"('22296',)","('85123A',)",0.011693700490380989,0.46384039900249374,2.861848481975821
"('82482', '82494L')","('85123A',)",0.015182949830252734,0.45956232159847765,2.8354531758515846
"('20914',)","('20725',)",0.014271344146862819,0.2450080949811117,2.832193865384857
"('21175',)","('21232',)",0.010059097196026656,0.20012507817385866,2.8207261793827167
"('22189',)","('85123A',)",0.017917766880422483,0.4556354916067146,2.811225030836464
"('22411',)","('20725',)",0.01606312083490507,0.24310180780209326,2.810157961409953
"('22384',)","('85099B',)",0.020055325034578148,0.32701178882624293,2.8100753717289146
"('22197',)","('21212',)",0.01609455551364265,0.23703703703703705,2.7845724602002297
"('84970S',)","('21212',)",0.010027662517289074,0.2359467455621302,2.7717643537010654
"('84406B',)","('85123A',)",0.011065006915629323,0.44221105527638194,2.728397612578018
"('22383',)","('85099B',)",0.022255752546208978,0.31748878923766816,2.7282423995755534
"('22219',)","('85123A',)",0.015465861938890985,0.43811219946571683,2.7031080856096557
"('22297',)","('85123A',)",0.012951087639884321,0.4364406779661017,2.6927949665356143
"('22294',)","('85123A',)",0.011379353703005156,0.43509615384615385,2.6844993883153307
"('21843',)","('22423',)",0.011850873884068905,0.28734756097560976,2.66893448460032
"('22666',)","('21212',)",0.01084496416446624,0.2271231073074391,2.668109412726829
"('21080',)","('20725',)",0.013548346535898403,0.23011211959423386,2.660002452228113
"('20727',)","('21212',)",0.015685904690054066,0.22197508896797152,2.6076335045233052
"('20726',)","('85099B',)",0.015874512762479566,0.302757793764988,2.6016561143305776
"('84836',)","('85123A',)",0.017854897522947315,0.42136498516320475,2.5997794623762354
"('20719',)","('22423',)",0.01093926820067899,0.27751196172248804,2.577579715712639
"('21174',)","('85099B',)",0.010467748019615239,0.2975871313672922,2.5572236150881413
"('22469', '22470')","('85123A',)",0.012793914246196404,0.4127789046653144,2.5468042116394454
"('82494L',)","('85123A',)",0.024739092166478058,0.41225772655840753,2.543588595282401
"('22383',)","('21212',)",0.015151515151515152,0.21614349775784752,2.5391273820800024
"('22219',)","('85099B',)",0.010404878662140073,0.2947462154942119,2.5328110770669556
"('21790',)","('21212',)",0.012070916635231988,0.21512605042016808,2.5271750058960065
"('84991',)","('20725',)",0.013265434427260154,0.21808785529715763,2.521006850549847
"('82483',)","('85123A',)",0.014177040110650069,0.4081447963800905,2.5182122308850734
"('20728',)","('85099B',)",0.017446246699358733,0.2925672113863996,2.514086474506792
"('21232',)","('20725',)",0.015277253866465485,0.2153300841825432,2.4891281388136135
"('20727',)","('85099B',)",0.020432541179429147,0.2891459074733096,2.4846865501191044
"('82482',)","('85123A',)",0.024676222809002894,0.4025641025641026,2.4837799128722327
"('84970S',)","('85123A',)",0.017100465233245318,0.40236686390532544,2.482562970239762
"('84970L',)","('85123A',)",0.012951087639884321,0.40234375,2.4824203597750194
"('85099F',)","('21212',)",0.011662265811643405,0.21127562642369022,2.481942477027486
"('82580',)","('85099B',)",0.011756569847856155,0.288135593220339,2.4760047248853114
"('21929',)","('21212',)",0.010027662517289074,0.21056105610561057,2.4735481229068257
"('20728',)","('21212',)",0.012511002137558154,0.20980495519240908,2.4646658916473108
"('21755',)","('85123A',)",0.02074688796680498,0.39903264812575573,2.4619911951467306
"('22666',)","('22423',)",0.01257387149503332,0.2633311389071758,2.4458657491722846
"('84946',)","('84879',)",0.011033572236891739,0.20300751879699247,2.4434639379379206
"('22727',)","('22423',)",0.010027662517289074,0.2625514403292181,2.4386237721906823
"('84946',)","('21212',)",0.011253614988054822,0.2070561017929439,2.432373969806917
"('47566',)","('21212',)",0.016408902301018484,0.20624259186092453,2.42281733097479
"('21080',)","('85099B',)",0.016534641015968816,0.2808328884143086,2.4132511740237668
"('21931',)","('21212',)",0.014271344146862819,0.2045045045045045,2.4023992973771406
"('22173',)","('85123A',)",0.011693700490380989,0.3883089770354906,2.395827226038213
"('21754', '21755')","('85123A',)",0.010247705268452156,0.3867141162514828,2.385987095847977
"('21977',)","('20725',)",0.011630831132905821,0.20601336302895323,2.381430633966955
"('22197',)","('20725',)",0.013925562680749402,0.2050925925925926,2.37078690245478
"('22470',)","('85123A',)",0.02319879290833648,0.38278008298755184,2.3617145073700545
"('20685',)","('85099B',)",0.01332830378473532,0.2742561448900388,2.3567359484716137
"('22197',)","('85099B',)",0.01854646045517415,0.27314814814814814,2.3472147187706347
"('82486',)","('85123A',)",0.014774299006664151,0.3790322580645161,2.338590805575715
"('21231',)","('22423',)",0.011065006915629323,0.2501776830135039,2.3236941465768135
"('21314',)","('85123A',)",0.012290959386395071,0.3741626794258373,2.308545996488506
"('22077',)","('22423',)",0.012165220671444738,0.2471264367816092,2.295353637050088
"('22356',)","('22423',)",0.010907833521941405,0.24697508896797152,2.2939478920435357
"('22348',)","('85123A',)",0.010059097196026656,0.3699421965317919,2.2825060426821886
"('21429',)","('85123A',)",0.01018483591097699,0.3698630136986301,2.2820174925874364
"('84978',)","('85123A',)",0.01571733936879165,0.36818851251840945,2.2716859891845695
"('21231', '21232')","('85123A',)",0.012070916635231988,0.3681687440076702,2.2715640194670295
"('22090',)","('85099B',)",0.012511002137558154,0.262532981530343,2.255996544690241
"('85066',)","('85123A',)",0.01018483591097699,0.3652762119503946,2.2537173883952586
"('21754',)","('85123A',)",0.022821576763485476,0.36281859070464767,2.238554113168396
"('82580',)","('85123A',)",0.014711429649188985,0.3605546995377504,2.2245861329897045
"('21977',)","('22423',)",0.013391173142210487,0.23719376391982183,2.203097231479525
"('21212',)","('85099B',)",0.021564189613982144,0.2533234859675037,2.176857573095145
"('20914',)","('85099B',)",0.014679994970451402,0.2520237452779277,2.165688650670296
"('21908',)","('85123A',)",0.010027662517289074,0.34863387978142074,2.1510358773480527
"('22382',)","('85099B',)",0.015308688545203068,0.25025693730729703,2.1505061290166756
"('22469',)","('85123A',)",0.02294731547843581,0.3479504289799809,2.1468190548314885
"('84992',)","('85099B',)",0.010467748019615239,0.24962518740629686,2.1450773802725864
"('22355',)","('22423',)",0.011379353703005156,0.22998729351969505,2.136162271955778
"('47566',)","('22423',)",0.018294983025273482,0.2299486369024101,2.135803222522473
"('22666',)","('85099B',)",0.011850873884068905,0.24818959842001317,2.132741087233241
"('21231',)","('85099B',)",0.010970702879416573,0.248045486851457,2.1315027087300242
"('21977',)","('85099B',)",0.013956997359486986,0.24721603563474387,2.124375074449614
"('21231',)","('85123A',)",0.015120080472777568,0.34186211798152094,2.1092547899977006
"('20724',)","('22423',)",0.012511002137558154,0.22690992018244013,2.1075790892974555
"('84978',)","('85099B',)",0.010467748019615239,0.24521354933726067,2.107167323478373
"('21232',)","('85099B',)",0.017383377341883565,0.24501550731058927,2.105465510147073
"('21174',)","('85123A',)",0.011976612599019238,0.34048257372654156,2.100743141076171
"('22457',)","('85123A',)",0.02115553879039356,0.33853118712273644,2.088703282534618
"('82484',)","('85123A',)",0.011945177920281654,0.3383793410507569,2.0877664075846933
"('22083',)","('85099B',)",0.010027662517289074,0.24111866969009826,2.071979232896112
"('85150',)","('85123A',)",0.011222180309317238,0.33178438661710036,2.047076203852443
"('84946',)","('85099B',)",0.012919652961146737,0.23770965876229033,2.0426849445018855
"('22379',)","('22423',)",0.01018483591097699,0.21936357481381177,2.037487311526126
"('84946',)","('22423',)",0.011913743241544072,0.21920185078079815,2.0359851903762776
"('21212',)","('22423',)",0.018609329812649313,0.21861152141802068,2.0305021078394376
"('21175',)","('85123A',)",0.01647177165849365,0.32770481550969355,2.021905661558257
"('84991',)","('85099B',)",0.014177040110650069,0.2330749354005168,2.002857872761005
"('22178',)","('22423',)",0.011882308562806488,0.21550741163055873,2.0016705923478346
"('21232',)","('85123A',)",0.022978750157173395,0.3238812583074878,1.9983146992392946
"('22090',)","('22423',)",0.010153401232239406,0.21306068601583114,1.9789449762147795
"('84378',)","('85123A',)",0.011505092417955488,0.32020997375328086,1.9756632438012742
"('22178',)","('85123A',)",0.017571985414309065,0.3187001140250855,1.966347561552758
"('85152',)","('85123A',)",0.014271344146862819,0.31859649122807016,1.9657082193458821
"('21212', '84991')","('85123A',)",0.01084496416446624,0.3170955882352941,1.9564477992515859
"('21232',)","('22423',)",0.014837168364139319,0.20912715994683206,1.9424096970010576
"('22077',)","('85099B',)",0.011096441594366905,0.22541507024265645,1.9370351741111254
"('21166',)","('85123A',)",0.013265434427260154,0.3137546468401487,1.935834527788753
"('21175',)","('85099B',)",0.011316484345529988,0.225140712945591,1.9346775689425015
"('84991',)","('22423',)",0.01257387149503332,0.20671834625322996,1.9200362134329203
"('84992',)","('85123A',)",0.01304539167609707,0.3110944527736132,1.919421398687778
"('22457',)","('85099B',)",0.013956997359486986,0.22334004024144868,1.9192040411023679
"('21181',)","('85099B',)",0.012165220671444738,0.22241379310344828,1.9112446208014306
"('82583',)","('85123A',)",0.011159310951842073,0.30735930735930733,1.896375928183531
"('21790',)","('85099B',)",0.012353828743870237,0.22016806722689075,1.8919466652138974
"('21181',)","('85123A',)",0.0167546837671319,0.3063218390804598,1.8899748535352183
"('82482',)","('85099B',)",0.01332830378473532,0.21743589743589745,1.8684686032498026
"('84946',)","('85123A',)",0.01625172890733057,0.2990167727009832,1.8449033307144451
"('82600',)","('85123A',)",0.010876398843203822,0.2972508591065292,1.834007821935009
"('48138',)","('85099B',)",0.010562052055827989,0.21145374449339208,1.8170628092446752
"('22178',)","('85099B',)",0.011630831132905821,0.21094640820980615,1.8127031707105223
"('47566',)","('85099B',)",0.0167546837671319,0.21058870011853023,1.8096293160914865
"('22355',)","('85123A',)",0.014491386898025902,0.2928843710292249,1.8070670308730998
"('22356',)","('85123A',)",0.012856783603671571,0.2911032028469751,1.7960774028254407
"('84755',)","('85123A',)",0.011033572236891739,0.2908036454018227,1.7942291636002294
"('21485',)","('85123A',)",0.01159939645416824,0.28850664581704455,1.7800569078223083
"('20724',)","('85123A',)",0.01590594744121715,0.28848346636259975,1.77991389292611
"('84991',)","('85123A',)",0.0175091160568339,0.28785529715762276,1.7760381522843862
"('20719',)","('85123A',)",0.011316484345529988,0.28708133971291866,1.7712629129067818
"('20723',)","('85123A',)",0.011347919024267572,0.28335949764521196,1.7482995227093643
"('48187',)","('85123A',)",0.010593486734565572,0.2820083682008368,1.739963190303534
"('20914',)","('85123A',)",0.016314598264805732,0.2800863464651916,1.728104510036981
"('22077',)","('85123A',)",0.01370551992958632,0.2784163473818646,1.7178007841178973
"('48194',)","('85123A',)",0.011127876273104489,0.2735703245749614,1.6879013121370579
"('84879',)","('85123A',)",0.022570099333584812,0.27166099129776766,1.6761209183794774
"('20685',)","('85123A',)",0.013108261033572237,0.26972833117723155,1.6641966003510649
"('21621',)","('85123A',)",0.010719225449515906,0.2693522906793049,1.6618764684038108
"('20726',)","('85123A',)",0.014051301395699736,0.26798561151079137,1.6534441957682884
"('22379',)","('85123A',)",0.012353828743870237,0.2660798916723087,1.6416860965631275
"('22111',)","('85123A',)",0.013359738463472904,0.26430348258706465,1.6307258316640227
"('85099F',)","('85123A',)",0.014585690934238652,0.2642369020501139,1.6303150364659083
"('47566',)","('85123A',)",0.020935496039230478,0.26313709996048995,1.6235293684916807
"('22083',)","('85123A',)",0.010907833521941405,0.2622826908541194,1.6182577504754165
"('20725',)","('85123A',)",0.02266440336979756,0.26199127906976744,1.6164597691558265
"('21977',)","('85123A',)",0.01474286432792657,0.2611358574610245,1.6111819041020385
"('22384',)","('85123A',)",0.015968816798692317,0.2603792926704254,1.6065139756461546
"('22666',)","('85123A',)",0.012416698101345405,0.26003949967083606,1.6044174871079593
"('21931', '85099B')","('85123A',)",0.010342009304664907,0.25885129819040126,1.5970864038078056
"('21212',)","('85123A',)",0.021721363007670063,0.2551698670605613,1.5743723450214462
"('21843',)","('85123A',)",0.010499182698352823,0.2545731707317073,1.5706907888512556
"('48138',)","('85123A',)",0.012699610209983654,0.2542479546884833,1.5686842386636988
"('21080',)","('85123A',)",0.01474286432792657,0.25040042712226374,1.5449453816162635
"('22383',)","('85123A',)",0.0175091160568339,0.24977578475336323,1.5410914011974381
"('21213',)","('85123A',)",0.010687790770778322,0.24944974321349964,1.5390797577788693
"('22112',)","('85123A',)",0.012793914246196404,0.24651726226529377,1.5209866460790389
"('22114',)","('85123A',)",0.011630831132905821,0.24633821571238348,1.5198819469050318
"('21790',)","('85123A',)",0.013674085250848737,0.24369747899159663,1.503588867664987
"('20727',)","('85123A',)",0.017131899911982898,0.24243772241992884,1.4958162966684978
"('20972',)","('85123A',)",0.01018483591097699,0.24161073825503357,1.490713887775238
"('20728',)","('85123A',)",0.014397082861813152,0.24143384290985767,1.4896224613359954
"('21929',)","('85123A',)",0.011473657739217906,0.24092409240924093,1.4864773521572483
"('21931',)","('85123A',)",0.016628945052181567,0.2382882882882883,1.4702147065607112
"('22197',)","('85123A',)",0.016157424871117817,0.23796296296296296,1.4682074821136109
"('22139',)","('85123A',)",0.012982522318621903,0.2275482093663912,1.40394950278581
"('85099B',)","('85123A',)",0.02646799949704514,0.22744462452728256,1.4033103947753904
"('21034',)","('85123A',)",0.013359738463472904,0.2261841405002661,1.3955333354527666
"('22382',)","('85123A',)",0.013831258644536652,0.2261048304213772,1.395044000264711
"('22090',)","('85123A',)",0.01075066012825349,0.22559366754617413,1.3918901768772094
"('85099C',)","('85123A',)",0.012888218282409153,0.22539857064321056,1.3906864486621053
"('22386',)","('85123A',)",0.01342260782094807,0.2023696682464455,1.2486004434165874
"('22423',)","('85123A',)",0.021658493650194895,0.20116788321167883,1.2411855509561533
"('22086',)","('85123A',)",0.012322394065132655,0.20081967213114754,1.239037123707538
